start_date,end_date,icd10_code,description,breakdown,usage
2019-04-01,2020-03-31,F908,Other hyperkinetic disorders,age_75_79,0
2019-04-01,2020-03-31,F908,Other hyperkinetic disorders,age_80_84,0
2019-04-01,2020-03-31,F908,Other hyperkinetic disorders,age_85_89,0
2019-04-01,2020-03-31,F908,Other hyperkinetic disorders,age_90plus,0
2019-04-01,2020-03-31,F909,"Hyperkinetic disorder, unspecified",all_diagnoses,950
2019-04-01,2020-03-31,F909,"Hyperkinetic disorder, unspecified",main_diagnosis,71
2019-04-01,2020-03-31,F909,"Hyperkinetic disorder, unspecified",male,632
2019-04-01,2020-03-31,F909,"Hyperkinetic disorder, unspecified",female,307
2019-04-01,2020-03-31,F909,"Hyperkinetic disorder, unspecified",gender_unknown,11
2019-04-01,2020-03-31,F909,"Hyperkinetic disorder, unspecified",age_0,0
2019-04-01,2020-03-31,F909,"Hyperkinetic disorder, unspecified",age_1_4,56
2019-04-01,2020-03-31,F909,"Hyperkinetic disorder, unspecified",age_5_9,170
2019-04-01,2020-03-31,F909,"Hyperkinetic disorder, unspecified",age_10_14,98
2019-04-01,2020-03-31,F909,"Hyperkinetic disorder, unspecified",age_15,24
2019-04-01,2020-03-31,F909,"Hyperkinetic disorder, unspecified",age_16,41
2019-04-01,2020-03-31,F909,"Hyperkinetic disorder, unspecified",age_17,29
2019-04-01,2020-03-31,F909,"Hyperkinetic disorder, unspecified",age_18,39
2019-04-01,2020-03-31,F909,"Hyperkinetic disorder, unspecified",age_19,34
2019-04-01,2020-03-31,F909,"Hyperkinetic disorder, unspecified",age_20_24,114
2019-04-01,2020-03-31,F909,"Hyperkinetic disorder, unspecified",age_25_29,134
2019-04-01,2020-03-31,F909,"Hyperkinetic disorder, unspecified",age_30_34,58
2019-04-01,2020-03-31,F909,"Hyperkinetic disorder, unspecified",age_35_39,35
2019-04-01,2020-03-31,F909,"Hyperkinetic disorder, unspecified",age_40_44,20
2019-04-01,2020-03-31,F909,"Hyperkinetic disorder, unspecified",age_45_49,24
2019-04-01,2020-03-31,F909,"Hyperkinetic disorder, unspecified",age_50_54,22
2019-04-01,2020-03-31,F909,"Hyperkinetic disorder, unspecified",age_55_59,3
2019-04-01,2020-03-31,F909,"Hyperkinetic disorder, unspecified",age_60_64,5
2019-04-01,2020-03-31,F909,"Hyperkinetic disorder, unspecified",age_65_69,10
2019-04-01,2020-03-31,F909,"Hyperkinetic disorder, unspecified",age_70_74,3
2019-04-01,2020-03-31,F909,"Hyperkinetic disorder, unspecified",age_75_79,8
2019-04-01,2020-03-31,F909,"Hyperkinetic disorder, unspecified",age_80_84,7
2019-04-01,2020-03-31,F909,"Hyperkinetic disorder, unspecified",age_85_89,4
2019-04-01,2020-03-31,F909,"Hyperkinetic disorder, unspecified",age_90plus,1
2018-04-01,2019-03-31,F900,Disturbance of activity and attention,all_diagnoses,32824
2018-04-01,2019-03-31,F900,Disturbance of activity and attention,main_diagnosis,285
2018-04-01,2019-03-31,F900,Disturbance of activity and attention,male,22044
2018-04-01,2019-03-31,F900,Disturbance of activity and attention,female,10775
2018-04-01,2019-03-31,F900,Disturbance of activity and attention,gender_unknown,5
2018-04-01,2019-03-31,F900,Disturbance of activity and attention,age_0,2
2018-04-01,2019-03-31,F900,Disturbance of activity and attention,age_1_4,243
2018-04-01,2019-03-31,F900,Disturbance of activity and attention,age_5_9,3453
2018-04-01,2019-03-31,F900,Disturbance of activity and attention,age_10_14,5860
2018-04-01,2019-03-31,F900,Disturbance of activity and attention,age_15,1581
2018-04-01,2019-03-31,F900,Disturbance of activity and attention,age_16,1388
2018-04-01,2019-03-31,F900,Disturbance of activity and attention,age_17,1485
2018-04-01,2019-03-31,F900,Disturbance of activity and attention,age_18,1428
2018-04-01,2019-03-31,F900,Disturbance of activity and attention,age_19,1325
2018-04-01,2019-03-31,F900,Disturbance of activity and attention,age_20_24,5849
2018-04-01,2019-03-31,F900,Disturbance of activity and attention,age_25_29,4092
2018-04-01,2019-03-31,F900,Disturbance of activity and attention,age_30_34,2187
2018-04-01,2019-03-31,F900,Disturbance of activity and attention,age_35_39,1158
2018-04-01,2019-03-31,F900,Disturbance of activity and attention,age_40_44,764
2018-04-01,2019-03-31,F900,Disturbance of activity and attention,age_45_49,677
2018-04-01,2019-03-31,F900,Disturbance of activity and attention,age_50_54,474
2018-04-01,2019-03-31,F900,Disturbance of activity and attention,age_55_59,215
2018-04-01,2019-03-31,F900,Disturbance of activity and attention,age_60_64,130
2018-04-01,2019-03-31,F900,Disturbance of activity and attention,age_65_69,55
2018-04-01,2019-03-31,F900,Disturbance of activity and attention,age_70_74,55
2018-04-01,2019-03-31,F900,Disturbance of activity and attention,age_75_79,20
2018-04-01,2019-03-31,F900,Disturbance of activity and attention,age_80_84,10
2018-04-01,2019-03-31,F900,Disturbance of activity and attention,age_85_89,7
2018-04-01,2019-03-31,F900,Disturbance of activity and attention,age_90plus,8
2018-04-01,2019-03-31,F901,Hyperkinetic conduct disorder,all_diagnoses,89
2018-04-01,2019-03-31,F901,Hyperkinetic conduct disorder,main_diagnosis,16
2018-04-01,2019-03-31,F901,Hyperkinetic conduct disorder,male,50
2018-04-01,2019-03-31,F901,Hyperkinetic conduct disorder,female,39
2018-04-01,2019-03-31,F901,Hyperkinetic conduct disorder,gender_unknown,0
2018-04-01,2019-03-31,F901,Hyperkinetic conduct disorder,age_0,0
2018-04-01,2019-03-31,F901,Hyperkinetic conduct disorder,age_1_4,0
2018-04-01,2019-03-31,F901,Hyperkinetic conduct disorder,age_5_9,4
2018-04-01,2019-03-31,F901,Hyperkinetic conduct disorder,age_10_14,10
2018-04-01,2019-03-31,F901,Hyperkinetic conduct disorder,age_15,6
2018-04-01,2019-03-31,F901,Hyperkinetic conduct disorder,age_16,2
2018-04-01,2019-03-31,F901,Hyperkinetic conduct disorder,age_17,7
2018-04-01,2019-03-31,F901,Hyperkinetic conduct disorder,age_18,8
2018-04-01,2019-03-31,F901,Hyperkinetic conduct disorder,age_19,6
2018-04-01,2019-03-31,F901,Hyperkinetic conduct disorder,age_20_24,16
2018-04-01,2019-03-31,F901,Hyperkinetic conduct disorder,age_25_29,7
2018-04-01,2019-03-31,F901,Hyperkinetic conduct disorder,age_30_34,8
2018-04-01,2019-03-31,F901,Hyperkinetic conduct disorder,age_35_39,1
2018-04-01,2019-03-31,F901,Hyperkinetic conduct disorder,age_40_44,1
2018-04-01,2019-03-31,F901,Hyperkinetic conduct disorder,age_45_49,0
2018-04-01,2019-03-31,F901,Hyperkinetic conduct disorder,age_50_54,5
2018-04-01,2019-03-31,F901,Hyperkinetic conduct disorder,age_55_59,0
2018-04-01,2019-03-31,F901,Hyperkinetic conduct disorder,age_60_64,0
2018-04-01,2019-03-31,F901,Hyperkinetic conduct disorder,age_65_69,0
2018-04-01,2019-03-31,F901,Hyperkinetic conduct disorder,age_70_74,3
2018-04-01,2019-03-31,F901,Hyperkinetic conduct disorder,age_75_79,0
2018-04-01,2019-03-31,F901,Hyperkinetic conduct disorder,age_80_84,3
2018-04-01,2019-03-31,F901,Hyperkinetic conduct disorder,age_85_89,0
2018-04-01,2019-03-31,F901,Hyperkinetic conduct disorder,age_90plus,0
2018-04-01,2019-03-31,F908,Other hyperkinetic disorders,all_diagnoses,36
2018-04-01,2019-03-31,F908,Other hyperkinetic disorders,main_diagnosis,7
2018-04-01,2019-03-31,F908,Other hyperkinetic disorders,male,21
2018-04-01,2019-03-31,F908,Other hyperkinetic disorders,female,15
2018-04-01,2019-03-31,F908,Other hyperkinetic disorders,gender_unknown,0
2018-04-01,2019-03-31,F908,Other hyperkinetic disorders,age_0,0
2018-04-01,2019-03-31,F908,Other hyperkinetic disorders,age_1_4,0
2018-04-01,2019-03-31,F908,Other hyperkinetic disorders,age_5_9,4
2018-04-01,2019-03-31,F908,Other hyperkinetic disorders,age_10_14,7
2018-04-01,2019-03-31,F908,Other hyperkinetic disorders,age_15,0
2018-04-01,2019-03-31,F908,Other hyperkinetic disorders,age_16,2
2018-04-01,2019-03-31,F908,Other hyperkinetic disorders,age_17,3
2018-04-01,2019-03-31,F908,Other hyperkinetic disorders,age_18,0
2018-04-01,2019-03-31,F908,Other hyperkinetic disorders,age_19,0
2018-04-01,2019-03-31,F908,Other hyperkinetic disorders,age_20_24,3
2018-04-01,2019-03-31,F908,Other hyperkinetic disorders,age_25_29,1
2018-04-01,2019-03-31,F908,Other hyperkinetic disorders,age_30_34,2
2018-04-01,2019-03-31,F908,Other hyperkinetic disorders,age_35_39,1
2018-04-01,2019-03-31,F908,Other hyperkinetic disorders,age_40_44,1
2018-04-01,2019-03-31,F908,Other hyperkinetic disorders,age_45_49,4
2018-04-01,2019-03-31,F908,Other hyperkinetic disorders,age_50_54,0
2018-04-01,2019-03-31,F908,Other hyperkinetic disorders,age_55_59,5
2018-04-01,2019-03-31,F908,Other hyperkinetic disorders,age_60_64,0
2018-04-01,2019-03-31,F908,Other hyperkinetic disorders,age_65_69,0
2018-04-01,2019-03-31,F908,Other hyperkinetic disorders,age_70_74,0
2018-04-01,2019-03-31,F908,Other hyperkinetic disorders,age_75_79,3
2018-04-01,2019-03-31,F908,Other hyperkinetic disorders,age_80_84,0
2018-04-01,2019-03-31,F908,Other hyperkinetic disorders,age_85_89,0
2018-04-01,2019-03-31,F908,Other hyperkinetic disorders,age_90plus,0
2018-04-01,2019-03-31,F909,"Hyperkinetic disorder, unspecified",all_diagnoses,988
2018-04-01,2019-03-31,F909,"Hyperkinetic disorder, unspecified",main_diagnosis,75
2018-04-01,2019-03-31,F909,"Hyperkinetic disorder, unspecified",male,656
2018-04-01,2019-03-31,F909,"Hyperkinetic disorder, unspecified",female,332
2018-04-01,2019-03-31,F909,"Hyperkinetic disorder, unspecified",gender_unknown,0
2018-04-01,2019-03-31,F909,"Hyperkinetic disorder, unspecified",age_0,0
2018-04-01,2019-03-31,F909,"Hyperkinetic disorder, unspecified",age_1_4,48
2018-04-01,2019-03-31,F909,"Hyperkinetic disorder, unspecified",age_5_9,136
2018-04-01,2019-03-31,F909,"Hyperkinetic disorder, unspecified",age_10_14,125
2018-04-01,2019-03-31,F909,"Hyperkinetic disorder, unspecified",age_15,43
2018-04-01,2019-03-31,F909,"Hyperkinetic disorder, unspecified",age_16,18
2018-04-01,2019-03-31,F909,"Hyperkinetic disorder, unspecified",age_17,63
2018-04-01,2019-03-31,F909,"Hyperkinetic disorder, unspecified",age_18,28
2018-04-01,2019-03-31,F909,"Hyperkinetic disorder, unspecified",age_19,36
2018-04-01,2019-03-31,F909,"Hyperkinetic disorder, unspecified",age_20_24,147
2018-04-01,2019-03-31,F909,"Hyperkinetic disorder, unspecified",age_25_29,107
2018-04-01,2019-03-31,F909,"Hyperkinetic disorder, unspecified",age_30_34,50
2018-04-01,2019-03-31,F909,"Hyperkinetic disorder, unspecified",age_35_39,46
2018-04-01,2019-03-31,F909,"Hyperkinetic disorder, unspecified",age_40_44,30
2018-04-01,2019-03-31,F909,"Hyperkinetic disorder, unspecified",age_45_49,17
2018-04-01,2019-03-31,F909,"Hyperkinetic disorder, unspecified",age_50_54,13
2018-04-01,2019-03-31,F909,"Hyperkinetic disorder, unspecified",age_55_59,4
2018-04-01,2019-03-31,F909,"Hyperkinetic disorder, unspecified",age_60_64,3
2018-04-01,2019-03-31,F909,"Hyperkinetic disorder, unspecified",age_65_69,1
2018-04-01,2019-03-31,F909,"Hyperkinetic disorder, unspecified",age_70_74,4
2018-04-01,2019-03-31,F909,"Hyperkinetic disorder, unspecified",age_75_79,26
2018-04-01,2019-03-31,F909,"Hyperkinetic disorder, unspecified",age_80_84,11
2018-04-01,2019-03-31,F909,"Hyperkinetic disorder, unspecified",age_85_89,27
2018-04-01,2019-03-31,F909,"Hyperkinetic disorder, unspecified",age_90plus,4
2017-04-01,2018-03-31,F900,Disturbance of activity and attention,all_diagnoses,27033
2017-04-01,2018-03-31,F900,Disturbance of activity and attention,main_diagnosis,289
2017-04-01,2018-03-31,F900,Disturbance of activity and attention,male,18607
2017-04-01,2018-03-31,F900,Disturbance of activity and attention,female,8423
2017-04-01,2018-03-31,F900,Disturbance of activity and attention,gender_unknown,3
2017-04-01,2018-03-31,F900,Disturbance of activity and attention,age_0,1
2017-04-01,2018-03-31,F900,Disturbance of activity and attention,age_1_4,229
2017-04-01,2018-03-31,F900,Disturbance of activity and attention,age_5_9,3019
2017-04-01,2018-03-31,F900,Disturbance of activity and attention,age_10_14,5251
2017-04-01,2018-03-31,F900,Disturbance of activity and attention,age_15,1297
2017-04-01,2018-03-31,F900,Disturbance of activity and attention,age_16,1384
2017-04-01,2018-03-31,F900,Disturbance of activity and attention,age_17,1365
2017-04-01,2018-03-31,F900,Disturbance of activity and attention,age_18,1204
2017-04-01,2018-03-31,F900,Disturbance of activity and attention,age_19,1192
2017-04-01,2018-03-31,F900,Disturbance of activity and attention,age_20_24,4685
2017-04-01,2018-03-31,F900,Disturbance of activity and attention,age_25_29,3090
2017-04-01,2018-03-31,F900,Disturbance of activity and attention,age_30_34,1549
2017-04-01,2018-03-31,F900,Disturbance of activity and attention,age_35_39,829
2017-04-01,2018-03-31,F900,Disturbance of activity and attention,age_40_44,535
2017-04-01,2018-03-31,F900,Disturbance of activity and attention,age_45_49,442
2017-04-01,2018-03-31,F900,Disturbance of activity and attention,age_50_54,279
2017-04-01,2018-03-31,F900,Disturbance of activity and attention,age_55_59,115
2017-04-01,2018-03-31,F900,Disturbance of activity and attention,age_60_64,81
2017-04-01,2018-03-31,F900,Disturbance of activity and attention,age_65_69,48
2017-04-01,2018-03-31,F900,Disturbance of activity and attention,age_70_74,21
2017-04-01,2018-03-31,F900,Disturbance of activity and attention,age_75_79,32
2017-04-01,2018-03-31,F900,Disturbance of activity and attention,age_80_84,11
2017-04-01,2018-03-31,F900,Disturbance of activity and attention,age_85_89,6
2017-04-01,2018-03-31,F900,Disturbance of activity and attention,age_90plus,0
2017-04-01,2018-03-31,F901,Hyperkinetic conduct disorder,all_diagnoses,63
2017-04-01,2018-03-31,F901,Hyperkinetic conduct disorder,main_diagnosis,9
2017-04-01,2018-03-31,F901,Hyperkinetic conduct disorder,male,45
2017-04-01,2018-03-31,F901,Hyperkinetic conduct disorder,female,18
2017-04-01,2018-03-31,F901,Hyperkinetic conduct disorder,gender_unknown,0
2017-04-01,2018-03-31,F901,Hyperkinetic conduct disorder,age_0,0
2017-04-01,2018-03-31,F901,Hyperkinetic conduct disorder,age_1_4,2
2017-04-01,2018-03-31,F901,Hyperkinetic conduct disorder,age_5_9,6
2017-04-01,2018-03-31,F901,Hyperkinetic conduct disorder,age_10_14,8
2017-04-01,2018-03-31,F901,Hyperkinetic conduct disorder,age_15,3
2017-04-01,2018-03-31,F901,Hyperkinetic conduct disorder,age_16,2
2017-04-01,2018-03-31,F901,Hyperkinetic conduct disorder,age_17,4
2017-04-01,2018-03-31,F901,Hyperkinetic conduct disorder,age_18,3
2017-04-01,2018-03-31,F901,Hyperkinetic conduct disorder,age_19,5
2017-04-01,2018-03-31,F901,Hyperkinetic conduct disorder,age_20_24,15
2017-04-01,2018-03-31,F901,Hyperkinetic conduct disorder,age_25_29,5
2017-04-01,2018-03-31,F901,Hyperkinetic conduct disorder,age_30_34,3
2017-04-01,2018-03-31,F901,Hyperkinetic conduct disorder,age_35_39,4
2017-04-01,2018-03-31,F901,Hyperkinetic conduct disorder,age_40_44,2
2017-04-01,2018-03-31,F901,Hyperkinetic conduct disorder,age_45_49,0
2017-04-01,2018-03-31,F901,Hyperkinetic conduct disorder,age_50_54,0
2017-04-01,2018-03-31,F901,Hyperkinetic conduct disorder,age_55_59,0
2017-04-01,2018-03-31,F901,Hyperkinetic conduct disorder,age_60_64,0
2017-04-01,2018-03-31,F901,Hyperkinetic conduct disorder,age_65_69,0
2017-04-01,2018-03-31,F901,Hyperkinetic conduct disorder,age_70_74,0
2017-04-01,2018-03-31,F901,Hyperkinetic conduct disorder,age_75_79,0
2017-04-01,2018-03-31,F901,Hyperkinetic conduct disorder,age_80_84,0
2017-04-01,2018-03-31,F901,Hyperkinetic conduct disorder,age_85_89,0
2017-04-01,2018-03-31,F901,Hyperkinetic conduct disorder,age_90plus,0
2017-04-01,2018-03-31,F908,Other hyperkinetic disorders,all_diagnoses,43
2017-04-01,2018-03-31,F908,Other hyperkinetic disorders,main_diagnosis,8
2017-04-01,2018-03-31,F908,Other hyperkinetic disorders,male,26
2017-04-01,2018-03-31,F908,Other hyperkinetic disorders,female,17
2017-04-01,2018-03-31,F908,Other hyperkinetic disorders,gender_unknown,0
2017-04-01,2018-03-31,F908,Other hyperkinetic disorders,age_0,0
2017-04-01,2018-03-31,F908,Other hyperkinetic disorders,age_1_4,0
2017-04-01,2018-03-31,F908,Other hyperkinetic disorders,age_5_9,2
2017-04-01,2018-03-31,F908,Other hyperkinetic disorders,age_10_14,4
2017-04-01,2018-03-31,F908,Other hyperkinetic disorders,age_15,1
2017-04-01,2018-03-31,F908,Other hyperkinetic disorders,age_16,0
2017-04-01,2018-03-31,F908,Other hyperkinetic disorders,age_17,1
2017-04-01,2018-03-31,F908,Other hyperkinetic disorders,age_18,3
2017-04-01,2018-03-31,F908,Other hyperkinetic disorders,age_19,1
2017-04-01,2018-03-31,F908,Other hyperkinetic disorders,age_20_24,4
2017-04-01,2018-03-31,F908,Other hyperkinetic disorders,age_25_29,4
2017-04-01,2018-03-31,F908,Other hyperkinetic disorders,age_30_34,2
2017-04-01,2018-03-31,F908,Other hyperkinetic disorders,age_35_39,1
2017-04-01,2018-03-31,F908,Other hyperkinetic disorders,age_40_44,1
2017-04-01,2018-03-31,F908,Other hyperkinetic disorders,age_45_49,0
2017-04-01,2018-03-31,F908,Other hyperkinetic disorders,age_50_54,2
2017-04-01,2018-03-31,F908,Other hyperkinetic disorders,age_55_59,3
2017-04-01,2018-03-31,F908,Other hyperkinetic disorders,age_60_64,0
2017-04-01,2018-03-31,F908,Other hyperkinetic disorders,age_65_69,0
2017-04-01,2018-03-31,F908,Other hyperkinetic disorders,age_70_74,2
2017-04-01,2018-03-31,F908,Other hyperkinetic disorders,age_75_79,10
2017-04-01,2018-03-31,F908,Other hyperkinetic disorders,age_80_84,0
2017-04-01,2018-03-31,F908,Other hyperkinetic disorders,age_85_89,0
2017-04-01,2018-03-31,F908,Other hyperkinetic disorders,age_90plus,0
2017-04-01,2018-03-31,F909,"Hyperkinetic disorder, unspecified",all_diagnoses,651
2017-04-01,2018-03-31,F909,"Hyperkinetic disorder, unspecified",main_diagnosis,68
2017-04-01,2018-03-31,F909,"Hyperkinetic disorder, unspecified",male,435
2017-04-01,2018-03-31,F909,"Hyperkinetic disorder, unspecified",female,216
2017-04-01,2018-03-31,F909,"Hyperkinetic disorder, unspecified",gender_unknown,0
2017-04-01,2018-03-31,F909,"Hyperkinetic disorder, unspecified",age_0,1
2017-04-01,2018-03-31,F909,"Hyperkinetic disorder, unspecified",age_1_4,49
2017-04-01,2018-03-31,F909,"Hyperkinetic disorder, unspecified",age_5_9,125
2017-04-01,2018-03-31,F909,"Hyperkinetic disorder, unspecified",age_10_14,82
2017-04-01,2018-03-31,F909,"Hyperkinetic disorder, unspecified",age_15,7
2017-04-01,2018-03-31,F909,"Hyperkinetic disorder, unspecified",age_16,29
2017-04-01,2018-03-31,F909,"Hyperkinetic disorder, unspecified",age_17,31
2017-04-01,2018-03-31,F909,"Hyperkinetic disorder, unspecified",age_18,5
2017-04-01,2018-03-31,F909,"Hyperkinetic disorder, unspecified",age_19,24
2017-04-01,2018-03-31,F909,"Hyperkinetic disorder, unspecified",age_20_24,122
2017-04-01,2018-03-31,F909,"Hyperkinetic disorder, unspecified",age_25_29,59
2017-04-01,2018-03-31,F909,"Hyperkinetic disorder, unspecified",age_30_34,32
2017-04-01,2018-03-31,F909,"Hyperkinetic disorder, unspecified",age_35_39,22
2017-04-01,2018-03-31,F909,"Hyperkinetic disorder, unspecified",age_40_44,17
2017-04-01,2018-03-31,F909,"Hyperkinetic disorder, unspecified",age_45_49,16
2017-04-01,2018-03-31,F909,"Hyperkinetic disorder, unspecified",age_50_54,5
2017-04-01,2018-03-31,F909,"Hyperkinetic disorder, unspecified",age_55_59,2
2017-04-01,2018-03-31,F909,"Hyperkinetic disorder, unspecified",age_60_64,3
2017-04-01,2018-03-31,F909,"Hyperkinetic disorder, unspecified",age_65_69,5
2017-04-01,2018-03-31,F909,"Hyperkinetic disorder, unspecified",age_70_74,1
2017-04-01,2018-03-31,F909,"Hyperkinetic disorder, unspecified",age_75_79,4
2017-04-01,2018-03-31,F909,"Hyperkinetic disorder, unspecified",age_80_84,3
2017-04-01,2018-03-31,F909,"Hyperkinetic disorder, unspecified",age_85_89,2
2017-04-01,2018-03-31,F909,"Hyperkinetic disorder, unspecified",age_90plus,3
2016-04-01,2017-03-31,F900,Disturbance of activity and attention,all_diagnoses,21311
2016-04-01,2017-03-31,F900,Disturbance of activity and attention,main_diagnosis,278
2016-04-01,2017-03-31,F900,Disturbance of activity and attention,male,14740
2016-04-01,2017-03-31,F900,Disturbance of activity and attention,female,6570
2016-04-01,2017-03-31,F900,Disturbance of activity and attention,gender_unknown,1
2016-04-01,2017-03-31,F900,Disturbance of activity and attention,age_0,1
2016-04-01,2017-03-31,F900,Disturbance of activity and attention,age_1_4,182
2016-04-01,2017-03-31,F900,Disturbance of activity and attention,age_5_9,2518
2016-04-01,2017-03-31,F900,Disturbance of activity and attention,age_10_14,4384
2016-04-01,2017-03-31,F900,Disturbance of activity and attention,age_15,1193
2016-04-01,2017-03-31,F900,Disturbance of activity and attention,age_16,1086
2016-04-01,2017-03-31,F900,Disturbance of activity and attention,age_17,1021
2016-04-01,2017-03-31,F900,Disturbance of activity and attention,age_18,999
2016-04-01,2017-03-31,F900,Disturbance of activity and attention,age_19,975
2016-04-01,2017-03-31,F900,Disturbance of activity and attention,age_20_24,3891
2016-04-01,2017-03-31,F900,Disturbance of activity and attention,age_25_29,2138
2016-04-01,2017-03-31,F900,Disturbance of activity and attention,age_30_34,1003
2016-04-01,2017-03-31,F900,Disturbance of activity and attention,age_35_39,586
2016-04-01,2017-03-31,F900,Disturbance of activity and attention,age_40_44,421
2016-04-01,2017-03-31,F900,Disturbance of activity and attention,age_45_49,290
2016-04-01,2017-03-31,F900,Disturbance of activity and attention,age_50_54,168
2016-04-01,2017-03-31,F900,Disturbance of activity and attention,age_55_59,111
2016-04-01,2017-03-31,F900,Disturbance of activity and attention,age_60_64,69
2016-04-01,2017-03-31,F900,Disturbance of activity and attention,age_65_69,46
2016-04-01,2017-03-31,F900,Disturbance of activity and attention,age_70_74,29
2016-04-01,2017-03-31,F900,Disturbance of activity and attention,age_75_79,18
2016-04-01,2017-03-31,F900,Disturbance of activity and attention,age_80_84,6
2016-04-01,2017-03-31,F900,Disturbance of activity and attention,age_85_89,5
2016-04-01,2017-03-31,F900,Disturbance of activity and attention,age_90plus,6
2016-04-01,2017-03-31,F901,Hyperkinetic conduct disorder,all_diagnoses,45
2016-04-01,2017-03-31,F901,Hyperkinetic conduct disorder,main_diagnosis,12
2016-04-01,2017-03-31,F901,Hyperkinetic conduct disorder,male,38
2016-04-01,2017-03-31,F901,Hyperkinetic conduct disorder,female,7
2016-04-01,2017-03-31,F901,Hyperkinetic conduct disorder,gender_unknown,NA
2016-04-01,2017-03-31,F901,Hyperkinetic conduct disorder,age_0,NA
2016-04-01,2017-03-31,F901,Hyperkinetic conduct disorder,age_1_4,NA
2016-04-01,2017-03-31,F901,Hyperkinetic conduct disorder,age_5_9,2
2016-04-01,2017-03-31,F901,Hyperkinetic conduct disorder,age_10_14,6
2016-04-01,2017-03-31,F901,Hyperkinetic conduct disorder,age_15,1
2016-04-01,2017-03-31,F901,Hyperkinetic conduct disorder,age_16,6
2016-04-01,2017-03-31,F901,Hyperkinetic conduct disorder,age_17,2
2016-04-01,2017-03-31,F901,Hyperkinetic conduct disorder,age_18,5
2016-04-01,2017-03-31,F901,Hyperkinetic conduct disorder,age_19,1
2016-04-01,2017-03-31,F901,Hyperkinetic conduct disorder,age_20_24,12
2016-04-01,2017-03-31,F901,Hyperkinetic conduct disorder,age_25_29,2
2016-04-01,2017-03-31,F901,Hyperkinetic conduct disorder,age_30_34,1
2016-04-01,2017-03-31,F901,Hyperkinetic conduct disorder,age_35_39,2
2016-04-01,2017-03-31,F901,Hyperkinetic conduct disorder,age_40_44,1
2016-04-01,2017-03-31,F901,Hyperkinetic conduct disorder,age_45_49,NA
2016-04-01,2017-03-31,F901,Hyperkinetic conduct disorder,age_50_54,NA
2016-04-01,2017-03-31,F901,Hyperkinetic conduct disorder,age_55_59,NA
2016-04-01,2017-03-31,F901,Hyperkinetic conduct disorder,age_60_64,NA
2016-04-01,2017-03-31,F901,Hyperkinetic conduct disorder,age_65_69,NA
2016-04-01,2017-03-31,F901,Hyperkinetic conduct disorder,age_70_74,NA
2016-04-01,2017-03-31,F901,Hyperkinetic conduct disorder,age_75_79,NA
2016-04-01,2017-03-31,F901,Hyperkinetic conduct disorder,age_80_84,4
2016-04-01,2017-03-31,F901,Hyperkinetic conduct disorder,age_85_89,NA
2016-04-01,2017-03-31,F901,Hyperkinetic conduct disorder,age_90plus,NA
2016-04-01,2017-03-31,F908,Other hyperkinetic disorders,all_diagnoses,19
2016-04-01,2017-03-31,F908,Other hyperkinetic disorders,main_diagnosis,2
2016-04-01,2017-03-31,F908,Other hyperkinetic disorders,male,12
2016-04-01,2017-03-31,F908,Other hyperkinetic disorders,female,7
2016-04-01,2017-03-31,F908,Other hyperkinetic disorders,gender_unknown,NA
2016-04-01,2017-03-31,F908,Other hyperkinetic disorders,age_0,NA
2016-04-01,2017-03-31,F908,Other hyperkinetic disorders,age_1_4,4
2016-04-01,2017-03-31,F908,Other hyperkinetic disorders,age_5_9,2
2016-04-01,2017-03-31,F908,Other hyperkinetic disorders,age_10_14,2
2016-04-01,2017-03-31,F908,Other hyperkinetic disorders,age_15,1
2016-04-01,2017-03-31,F908,Other hyperkinetic disorders,age_16,2
2016-04-01,2017-03-31,F908,Other hyperkinetic disorders,age_17,NA
2016-04-01,2017-03-31,F908,Other hyperkinetic disorders,age_18,NA
2016-04-01,2017-03-31,F908,Other hyperkinetic disorders,age_19,NA
2016-04-01,2017-03-31,F908,Other hyperkinetic disorders,age_20_24,1
2016-04-01,2017-03-31,F908,Other hyperkinetic disorders,age_25_29,1
2016-04-01,2017-03-31,F908,Other hyperkinetic disorders,age_30_34,3
2016-04-01,2017-03-31,F908,Other hyperkinetic disorders,age_35_39,NA
2016-04-01,2017-03-31,F908,Other hyperkinetic disorders,age_40_44,NA
2016-04-01,2017-03-31,F908,Other hyperkinetic disorders,age_45_49,NA
2016-04-01,2017-03-31,F908,Other hyperkinetic disorders,age_50_54,NA
2016-04-01,2017-03-31,F908,Other hyperkinetic disorders,age_55_59,NA
2016-04-01,2017-03-31,F908,Other hyperkinetic disorders,age_60_64,NA
2016-04-01,2017-03-31,F908,Other hyperkinetic disorders,age_65_69,NA
2016-04-01,2017-03-31,F908,Other hyperkinetic disorders,age_70_74,2
2016-04-01,2017-03-31,F908,Other hyperkinetic disorders,age_75_79,1
2016-04-01,2017-03-31,F908,Other hyperkinetic disorders,age_80_84,NA
2016-04-01,2017-03-31,F908,Other hyperkinetic disorders,age_85_89,NA
2016-04-01,2017-03-31,F908,Other hyperkinetic disorders,age_90plus,NA
2016-04-01,2017-03-31,F909,"Hyperkinetic disorder, unspecified",all_diagnoses,507
2016-04-01,2017-03-31,F909,"Hyperkinetic disorder, unspecified",main_diagnosis,49
2016-04-01,2017-03-31,F909,"Hyperkinetic disorder, unspecified",male,334
2016-04-01,2017-03-31,F909,"Hyperkinetic disorder, unspecified",female,173
